#Image,X,Y,Z,Omega,Phi,Kappa,SigmaHoriz,SigmaVert,Latitude,Longitude
Elettra-Carroponte2024-4190_pt.jpg,3.45,-1.11,5.623628,-1.815162,-0.888851,-146.194543,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4191_pt.jpg,3.45,-1.11,5.623628,-1.781439,-0.933159,-145.442372,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4192_pt.jpg,3.45,-1.11,5.623628,-1.723238,-1.023876,-144.670857,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4193_pt.jpg,3.45,-1.11,5.623628,-1.621659,-1.054864,-143.87833,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4194_pt.jpg,3.45,-1.11,5.623628,-1.946632,-0.921403,-142.323967,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4195_pt.jpg,3.45,-1.11,5.623628,-1.880886,-0.655866,-141.395922,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4196_pt.jpg,3.45,-1.11,5.623628,-1.827879,-0.720431,-140.615004,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4197_pt.jpg,3.45,-1.11,5.623628,-1.772499,-0.773462,-139.833477,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4198_pt.jpg,3.45,-1.11,5.623628,-1.703745,-0.85574,-139.032743,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4199_pt.jpg,3.45,-1.11,5.623628,-1.680696,-0.921947,-138.303892,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4200_pt.jpg,3.45,-1.11,5.623628,-1.709069,-0.908921,-137.570095,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4201_pt.jpg,3.45,-1.11,5.623628,-1.616044,-0.965498,-136.772208,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4202_pt.jpg,3.45,-1.11,5.623628,-1.440922,-1.199389,-136.026093,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4203_pt.jpg,3.45,-1.11,5.623628,-1.393077,-1.272269,-135.296656,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4204_pt.jpg,3.45,-1.11,5.623628,-1.371419,-1.295437,-134.548545,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4205_pt.jpg,3.45,-1.11,5.623628,-1.138939,-1.496436,-133.742128,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4206_pt.jpg,3.45,-1.11,5.623628,-1.390493,-1.272744,-132.941917,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4207_pt.jpg,3.45,-1.11,5.623628,-1.501426,-1.208383,-132.142543,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4208_pt.jpg,3.45,-1.11,5.623628,-1.530757,-1.189635,-131.34954,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4209_pt.jpg,3.45,-1.11,5.623628,-1.656965,-1.056491,-130.496096,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4210_pt.jpg,3.45,-1.11,5.623628,-1.53571,-1.130009,-129.661637,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4211_pt.jpg,3.45,-1.11,5.623628,-1.515162,-1.141771,-128.805231,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4212_pt.jpg,3.45,-1.11,5.623628,-1.566158,-1.158717,-128.008587,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4213_pt.jpg,3.45,-1.11,5.623628,-1.553032,-1.18779,-127.208557,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4214_pt.jpg,3.45,-1.11,5.623628,-1.458653,-1.295977,-126.413,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4215_pt.jpg,3.45,-1.11,5.623628,-1.338735,-1.423823,-125.62946,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4216_pt.jpg,3.45,-1.11,5.623628,-1.267233,-1.483139,-124.866542,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4217_pt.jpg,3.45,-1.11,5.623628,-1.156989,-1.573662,-124.097418,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4218_pt.jpg,3.45,-1.11,5.623628,-1.247234,-1.578624,-123.399529,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4219_pt.jpg,3.45,-1.11,5.623628,-1.156896,-1.583507,-122.627838,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4220_pt.jpg,3.45,-1.11,5.623628,-1.36113,-1.425399,-121.835752,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4221_pt.jpg,3.45,-1.11,5.623628,-1.458818,-1.376529,-121.102662,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4222_pt.jpg,3.45,-1.11,5.623628,-1.488172,-1.388421,-120.306725,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4223_pt.jpg,3.45,-1.11,5.623628,-1.454588,-1.393246,-119.481274,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4224_pt.jpg,3.45,-1.11,5.623628,-1.446223,-1.404521,-118.667772,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4225_pt.jpg,3.45,-1.11,5.623628,-1.371877,-1.451099,-117.799592,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4226_pt.jpg,3.45,-1.11,5.623628,-1.1515891612973004,-1.4230091472659943,-117.26503321693707,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4227_pt.jpg,3.45,-1.11,5.623628,-1.1526,-1.228554,-116.229316,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4228_pt.jpg,3.45,-1.11,5.623628,-1.127564189054666,-1.4387317363352905,-116.41099942746598,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4229_pt.jpg,3.45,-1.11,5.623628,-0.860054,-1.353617,-115.561912,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4230_pt.jpg,3.45,-1.11,5.623628,-0.90592,-1.408174,-115.058377,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4231_pt.jpg,3.45,-1.11,5.623628,-0.95749,-1.440002,-114.46914,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4232_pt.jpg,3.45,-1.11,5.623628,-0.823034,-1.463116,-113.774502,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4233_pt.jpg,3.45,-1.11,5.623628,-0.724388,-1.5496,-113.146957,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4234_pt.jpg,3.45,-1.11,5.623628,-0.772372,-1.473184,-112.418757,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4235_pt.jpg,3.45,-1.11,5.623628,-0.944619,-1.382684,-111.763753,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4236_pt.jpg,3.45,-1.11,5.623628,-0.967807,-1.341303,-111.042092,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4237_pt.jpg,3.45,-1.11,5.623628,-1.037474,-1.309221,-110.356672,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4238_pt.jpg,3.45,-1.11,5.623628,-1.06503,-1.316993,-109.564942,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4239_pt.jpg,3.45,-1.11,5.623628,-1.023221,-1.340955,-108.821947,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4240_pt.jpg,3.45,-1.11,5.623628,-1.100291,-1.384746,-108.075165,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4241_pt.jpg,3.45,-1.11,5.623628,-0.879357,-1.423659,-107.232546,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4242_pt.jpg,3.45,-1.11,5.623628,-0.765556,-1.448908,-106.369256,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4243_pt.jpg,3.45,-1.11,5.623628,-0.696066,-1.497145,-105.503386,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4244_pt.jpg,3.45,-1.11,5.623628,-0.759503,-1.543028,-104.691546,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4245_pt.jpg,3.45,-1.11,5.623628,-0.668914,-1.564424,-103.893411,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4246_pt.jpg,3.45,-1.11,5.623628,-0.479734,-1.604421,-103.180313,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4247_pt.jpg,3.45,-1.11,5.623628,-0.598606,-1.568487,-102.38438,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4248_pt.jpg,3.45,-1.11,5.623628,-0.722753,-1.592001,-101.637965,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4249_pt.jpg,3.45,-1.11,5.623628,-0.627736,-1.595442,-100.845665,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4250_pt.jpg,3.45,-1.11,5.623628,-0.579773,-1.587578,-99.98045,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4251_pt.jpg,3.45,-1.11,5.623628,-0.73164,-1.60331,-99.189873,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4252_pt.jpg,3.45,-1.11,5.623628,-0.688342,-1.615156,-98.384904,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4253_pt.jpg,3.45,-1.11,5.623628,-0.905138,-1.65467,-97.627602,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4254_pt.jpg,3.45,-1.11,5.623628,-0.538861,-1.67921,-96.805134,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4255_pt.jpg,3.45,-1.11,5.623628,-0.373965,-1.681108,-95.994133,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4256_pt.jpg,3.45,-1.11,5.623628,-0.343599,-1.62845,-95.206494,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4257_pt.jpg,3.45,-1.11,5.623628,-0.358834,-1.661336,-94.457845,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4258_pt.jpg,3.45,-1.11,5.623628,-0.422394,-1.659044,-93.704616,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4259_pt.jpg,3.45,-1.11,5.623628,-0.421924,-1.573853,-92.855768,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4260_pt.jpg,3.45,-1.11,5.623628,-0.424376,-1.641674,-92.087995,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4261_pt.jpg,3.45,-1.11,5.623628,-0.38022,-1.584962,-91.263692,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4262_pt.jpg,3.45,-1.11,5.623628,-0.323288,-1.584334,-90.399241,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4263_pt.jpg,3.45,-1.11,5.623628,-0.494646,-1.574787,-89.635386,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4264_pt.jpg,3.45,-1.11,5.623628,-0.482924,-1.623583,-88.819848,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4265_pt.jpg,3.45,-1.11,5.623628,-0.434649,-1.634007,-88.000237,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4266_pt.jpg,3.45,-1.11,5.623628,-0.335017,-1.674757,-87.169287,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4267_pt.jpg,3.45,-1.11,5.623628,-0.176108,-1.698075,-86.412204,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4268_pt.jpg,3.45,-1.11,5.623628,-0.240813,-1.727937,-85.58097,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4269_pt.jpg,3.45,-1.11,5.623628,0.056161,-1.744629,-84.788264,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4270_pt.jpg,3.45,-1.11,5.623628,0.280143,-1.704678,-83.990091,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4271_pt.jpg,3.45,-1.11,5.623628,0.171381,-1.737212,-83.110049,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4272_pt.jpg,3.45,-1.11,5.623628,0.329961,-1.738009,-82.316585,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4273_pt.jpg,3.45,-1.11,5.623628,0.053529,-1.78781,-81.483856,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4274_pt.jpg,3.45,-1.11,5.623628,-0.055234,-1.780122,-80.633518,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4275_pt.jpg,3.45,-1.11,5.623628,-0.112161,-1.779538,-79.79168,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4276_pt.jpg,3.45,-1.11,5.623628,-0.158361,-1.797964,-78.948989,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4277_pt.jpg,3.45,-1.11,5.623628,-0.137266,-1.810903,-78.080941,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4278_pt.jpg,3.45,-1.11,5.623628,0.048697,-1.763455,-77.204437,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4279_pt.jpg,3.45,-1.11,5.623628,0.163633,-1.751367,-76.362241,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4280_pt.jpg,3.45,-1.11,5.623628,0.338434,-1.761461,-75.547715,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4281_pt.jpg,3.45,-1.11,5.623628,0.384794,-1.793824,-74.704274,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4282_pt.jpg,3.45,-1.11,5.623628,0.60409,-1.75468,-73.88582,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4283_pt.jpg,3.45,-1.11,5.623628,0.612016,-1.831675,-73.063025,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4284_pt.jpg,3.45,-1.11,5.623628,0.551894,-1.885945,-72.242852,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4285_pt.jpg,3.45,-1.11,5.623628,0.375194,-1.951441,-71.370004,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4286_pt.jpg,3.45,-1.11,5.623628,0.33549,-1.948334,-70.522319,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4287_pt.jpg,3.45,-1.11,5.623628,0.200385,-2.029721,-69.713422,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4288_pt.jpg,3.45,-1.11,5.623628,0.175886,-2.022835,-68.885506,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4289_pt.jpg,3.45,-1.11,5.623628,0.271335,-1.938659,-68.033086,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4290_pt.jpg,3.45,-1.11,5.623628,0.155334,-2.007931,-67.221297,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4291_pt.jpg,3.45,-1.11,5.623628,0.355343,-1.937297,-66.434118,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4292_pt.jpg,3.45,-1.11,5.623628,0.553375,-1.881865,-65.612565,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4293_pt.jpg,3.45,-1.11,5.623628,0.573764,-1.829367,-64.827882,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4294_pt.jpg,3.45,-1.11,5.623628,0.602718,-1.800009,-64.037829,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4295_pt.jpg,3.45,-1.11,5.623628,0.654687,-1.827207,-63.250502,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4296_pt.jpg,3.45,-1.11,5.623628,0.5879988516964878,-1.745224827471435,-63.20527542352397,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4297_pt.jpg,3.45,-1.11,5.623628,0.5879988516964878,-1.745224827471435,-63.20527542352397,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4298_pt.jpg,3.45,-1.11,5.623628,0.5832675790986089,-1.7463290814977135,-63.35450837191331,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4299_pt.jpg,3.45,-1.11,5.623628,0.609776966407611,-1.7399868881315281,-62.51658975661246,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4300_pt.jpg,3.45,-1.11,5.623628,0.6361469262209299,-1.7332999062582064,-61.67867114131161,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4301_pt.jpg,3.45,-1.11,5.623628,0.662372018879095,-1.726269369028816,-60.84075252601076,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4302_pt.jpg,3.45,-1.11,5.623628,0.6884468346061865,-1.7188965729497125,-60.00283391070991,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4303_pt.jpg,3.45,-1.11,5.623628,0.7143659946257754,-1.7111828776434481,-59.16491529540906,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4304_pt.jpg,3.45,-1.11,5.623628,0.7401241522704706,-1.7031297055980428,-58.32699668010821,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4305_pt.jpg,3.45,-1.11,5.623628,0.7657159940848421,-1.6947385419046632,-57.48907806480736,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4306_pt.jpg,3.45,-1.11,5.623628,0.7911362409214953,-1.6860109339837555,-56.65115944950651,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4307_pt.jpg,3.45,-1.11,5.623628,0.816379649030064,-1.6769484912996837,-55.81324083420566,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4308_pt.jpg,3.45,-1.11,5.623628,0.841441011138905,-1.6675528850639287,-54.97532221890481,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4309_pt.jpg,3.45,-1.11,5.623628,0.866315157529267,-1.6578258479268977,-54.137403603604014,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4310_pt.jpg,3.45,-1.11,5.623628,0.8909969571017148,-1.6477691736584055,-53.29948498830316,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4311_pt.jpg,3.45,-1.11,5.623628,0.9137278119006017,-1.63814215891074,-52.52180506511502,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4312_pt.jpg,3.45,-1.11,5.623628,0.9362845566154956,-1.6282343252991198,-51.74412514192676,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4313_pt.jpg,3.45,-1.11,5.623628,0.9586631831532895,-1.6180472466754503,-50.966445218738556,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4314_pt.jpg,3.45,-1.11,5.623628,0.9808597150705827,-1.607582541249496,-50.18876529555041,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4315_pt.jpg,3.45,-1.11,5.623628,1.0028702082802456,-1.5968418713318289,-49.41108537236221,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4316_pt.jpg,3.45,-1.11,5.623628,1.024690751752245,-1.5858269430697745,-48.633405449174006,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4317_pt.jpg,3.45,-1.11,5.623628,1.046317468208591,-1.574539506176388,-47.855725525985804,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4318_pt.jpg,3.45,-1.11,5.623628,1.0677465148122878,-1.5629813536525161,-47.07804560279766,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4319_pt.jpg,3.45,-1.11,5.623628,1.088974083850166,-1.5511543215019798,-46.300365679609456,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4320_pt.jpg,3.45,-1.11,5.623628,1.1099964034094723,-1.5390602884399256,-45.522685756421254,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4321_pt.jpg,3.45,-1.11,5.623628,1.1308097380480975,-1.5267011755943936,-44.74500583323311,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4322_pt.jpg,3.45,-1.11,5.623628,1.151410389458325,-1.514078946201149,-43.967325910044906,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4323_pt.jpg,3.45,-1.11,5.623628,1.171794697123983,-1.5011956052918198,-43.1896459868567,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4324_pt.jpg,3.45,-1.11,5.623628,1.19361078954237,-1.486958690671887,-42.3478802173189,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4325_pt.jpg,3.45,-1.11,5.623628,1.215164628145366,-1.472420904814257,-41.5061144477811,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4326_pt.jpg,3.45,-1.11,5.623628,1.2364517258340126,-1.457584953316425,-40.6643486782433,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4327_pt.jpg,3.45,-1.11,5.623628,1.2574676510397336,-1.4424535972668806,-39.82258290870544,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4328_pt.jpg,3.45,-1.11,5.623628,1.2782080286469022,-1.4270296527312487,-38.98081713916764,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4329_pt.jpg,3.45,-1.11,5.623628,1.298668540903658,-1.411315990228197,-38.13905136962984,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4330_pt.jpg,3.45,-1.11,5.623628,1.3188449283207782,-1.3953155341952097,-37.29728560009204,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4331_pt.jpg,3.45,-1.11,5.623628,1.3387329905584242,-1.3790312624443264,-36.45551983055418,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4332_pt.jpg,3.45,-1.11,5.623628,1.3583285873005733,-1.3624662056079468,-35.61375406101638,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4333_pt.jpg,3.45,-1.11,5.623628,1.377627639116951,-1.3456234465748083,-34.77198829147858,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4334_pt.jpg,3.45,-1.11,5.623628,1.396626128312292,-1.328506119916233,-33.93022252194078,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4335_pt.jpg,3.45,-1.11,5.623628,1.41532009976275,-1.3111174113027597,-33.088456752402976,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4336_pt.jpg,3.45,-1.11,5.623628,1.4322413751909226,-1.294887647473167,-32.31425734210586,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4337_pt.jpg,3.45,-1.11,5.623628,1.4488987839920755,-1.2784336114945982,-31.54005793180869,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4338_pt.jpg,3.45,-1.11,5.623628,1.465289392756154,-1.2617578937355614,-30.765858521511575,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4339_pt.jpg,3.45,-1.11,5.623628,1.4814103150572364,-1.2448631194640536,-29.99165911121446,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4340_pt.jpg,3.45,-1.11,5.623628,1.4972587119618412,-1.2277519484342683,-29.217459700917345,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4341_pt.jpg,3.45,-1.11,5.623628,1.5128317925288688,-1.2104270744678671,-28.443260290620174,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4342_pt.jpg,3.45,-1.11,5.623628,1.5281268143010946,-1.1928912250298895,-27.66906088032306,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4343_pt.jpg,3.45,-1.11,5.623628,1.5431410837881203,-1.1751471607993675,-26.894861470025944,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4344_pt.jpg,3.45,-1.11,5.623628,1.557871956940707,-1.1571976752347088,-26.12066205972883,1.0,0.3,45.64495512343859,13.850640981970612
Elettra-Carroponte2024-4345_pt.jpg,3.45,-1.11,5.623628,1.5723168396163956,-1.139045594133923,-25.346462649431714,1.0,0.3,45.64495512343859,13.850640981970612
